id,mark_x,mark_com,jiaoyiduifang,price,method,mark_y,_merge
591944,90.36%股权,安徽盾安,盾安化工,,,,left_only
591944,81%股权,帅力化工,盾安化工,,,,left_only
590848,34.5%股权,重庆鲁能,鲁能集团,,,,left_only
590848,65%股权,宜宾鲁能,鲁能集团,,,,left_only
590848,100%股权,海南鲁能广大,鲁能集团,,,,left_only
590848,100%股权,海南三亚湾,鲁能集团,,,,left_only
590848,100%股权,海南英大,鲁能集团,,,,left_only
590848,50%股权,海南盈滨岛,鲁能集团,,,,left_only
590848,100%股权,鲁能亘富,鲁能集团,,,,left_only
590541,99%股权,广州市新大新有限公司,广百集团,184061800.0,,,left_only
589644,60%股权,深圳市广前电力有限公司,粤电集团,,资产基础法,,left_only
589644,35%股权,广东惠州天然气发电有限公司,粤电集团,,资产基础法,,left_only
589644,40%股权,广东粤电石碑山风能开发有限公司,粤电集团,,资产基础法,,left_only
589644,90%股权,广东粤电云浮发电厂有限公司,粤电集团,,资产基础法,,left_only
589644,45%股权,广东惠州平海发电厂有限公司,粤电集团,,资产基础法,,left_only
589644,90%股权,广东粤电云河发电有限公司,粤电集团,,资产基础法,,left_only
589644,20%股权,广东国华粤电台山发电有限公司,粤电集团,,资产基础法,,left_only
577239,92.61%的股权,天鹅泵业,欧亚云、欧亚峰、罗兵辉、李洪辉、朱平正、胡观辉、周海蓉、吴波、郭华定、瑞鹅投资,270085100.0,收益法,,left_only
573921,100%股权,廊坊新赛浦,沈超、李文慧、陈锦波、孙庚文、田建平,,,,left_only
573204,100%的股权,中南钻石,兵器工业集团、豫西集团、上海迅邦、北京金万众、王四清、喻国兵、张奎、张相法、梁浩,,收益法,,left_only
561812,100%股权,校讯通公司,许晓荣,30000000.0,资产基础法,,left_only
555397,西安4宗地、衡阳5宗地、武汉1宗地、洛阳4宗地、平顶山2宗地的国有出让土地使用权,中储总公司,中储总公司,898114100.0,成本发、市场法、收益法,,left_only
552869,"扣除27,159.44万元相关银行负债后的全部资产和负债",海南兴业聚酯股份有限公司,广晟有色,287834700.0,,,left_only
552869,14家公司的权益性资产,广东富远、平远华企、新诚基、龙南和利、棉土窝、广东瑶岭、石人彰、梅子窝、翁源红岭、进出口公司、新丰开发、新丰高新、河源矿业、河源高新,广晟有色,483419600.0,成本法,,left_only
550983,100%股权,物产元通,物产集团,1302591800.0,成本加和法、收益现值法,,left_only
549613,100%股权,广州新科佳都科技有限公司,堆龙佳都、刘伟,,,,left_only
549613,100%股权,广州市佳众联科技有限公司,堆龙佳都、刘伟,,,,left_only
547982,彩色显像管业务相关的经营性资产,彩管一厂,彩虹电子,,重置成本法,,left_only
547982,经营性资产,玻璃工厂,彩虹电子,,重置成本法,,left_only
547982,55%的股权,彩虹资讯,彩虹电子,94937700.0,成本加和法,,left_only
547982,49%的股权,彩虹数码,彩虹电子,,,,left_only
547982,41.67%的股权,新纪元俱乐部,彩虹电子,,,,left_only
542709,55%的股权,合捷公司,广新集团,189018500.0,市场法,,left_only
542699,75%股权,车网互联,翊辉投资、奥力锋投资,562500000.0,收益法,,left_only
539970,98.25%股权,科开医药,张观福、丁远怀、安怀略、马懿德,996839600.0,收益法,,left_only
539776,100%股权,滨海水业,入港处、经管办、渤海发展基金,,成本法,,left_only
539776,全部资产和负债,四环药业,入港处,,成本法,,left_only
538684,70%股权,新疆天然,农六师国资,199029310.46,单项资产加总法,,left_only
538640,大通商贸广场一期、二期、640车间和蓟县山水郡的资产,大通建设,大通建设,431091517.0,收益法、成本法,,left_only
538640,82%的股权,天津地铁捷通,大通建设,5700000.0,收益法、成本法,,left_only
537841,100%的股权,通和置业,广厦控股,,成本法,,left_only
537841,35%的股权,南京投资,广厦控股,,成本法,,left_only
534506,100%的股权,鞍山公司,沿海投资,111292600.0,,,left_only
534506,90%股权,红狮公司,尔泰公司,144000000.0,,,left_only
533206,抗感止咳类西药 OTC业务,启东盖天力,拜耳医药,,,,left_only
527940,95%的股权,湖南首创公司,弘富实业有限公司,128409695.0,成本法,,left_only
527940,股权,四川速通公司、四川诺尔公司、四川联电公司,北京金桥公司,42628394.49,成本法,,left_only
521842,74.0488%的股权,银晨网讯科技有限公司,国之杰,,,,left_only
521842,资产及负债,安信信托,国之杰,328917335.97,,,left_only
504209,60%的股权,中恒公司,蚌埠院,,收益法,,left_only
504209,100%的股权,华洋公司,蚌埠院,,收益法,,left_only
504209,100%的股权以及部分土地使用权、房屋,中凯公司,蚌埠院,,收益法,,left_only
504209,剥离的浮法玻璃业务相关资产和负债,方兴科技,蚌埠院,,收益法,,left_only
502692,全部资产及负债(包括或有负债),山东华阳科技股份有限公司,宏达矿业,,资产基础法,,left_only
502692,本部拥有的经营性资产及相关负债,宏达矿业,宏达矿业,,资产基础法,,left_only
502692,100%股权,东平宏达,宏达矿业、孙志良、金天地集团、张中华,,,,left_only
502692,100%股权,万宝矿业,宏达矿业、华潍膨润土,,资产基础法,,left_only
502692,30%股权,金鼎矿业,宏达矿业,,资产基础法,,left_only
502591,本部教材中心相关业务资产,长江出版传媒集团,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北人民出版社有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,长江文艺出版社有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北教育出版社有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北少年儿童出版社有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北科学技术出版社有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北美术出版社有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,崇文书局有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北九通电子音像出版社有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北大家报刊传媒有限责任公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北教育报刊传媒有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北长江出版传媒集团数字出版有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北省新华书店(集团)有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北天一国际文化有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北新华印务有限公司,长江出版传媒集团,,成本法,,left_only
502591,100%股权,湖北长江出版印刷物资有限公司,长江出版传媒集团,,成本法,,left_only
499307,36.6%股份,广电信息,上海东方传媒集团有限公司,1990002339.39,,,left_only
499307,全部主业相关经营性资产和部分非主业资产,广电信息,仪电集团,,,,left_only
499307,100%股权,文广科技,东方传媒,,成本法,,left_only
499307,100%股权,广电制作,东方传媒,,收益法,,left_only
499307,21.33%股份,信投股份,东方传媒,,成本法,,left_only
499307,100%股权,百视通技术,东方传媒、同方股份、恒盛嘉业、智慧创奇、成都元泓、上海通维、 TCL创动、深圳博汇源、上海诚贝、上海联和,,收益法,,left_only
498318,100%股权,高速运管公司,高速集团,,收益法,,left_only
498318,51%股权,潍莱公司,高速集团,,收益法,,left_only
495827,100%股权,中进汽贸,国机集团、天津渤海,,,,left_only
495827,全部资产和负债,鼎盛天工,国机集团、天津渤海,,,,left_only
495030,100%股权,鸿基焦化,农六师国有资产经营有限责任公司、新疆生产建设兵团投资有限责任公司、新疆生产建设兵团勘测规划设计研究院、新疆生产建设兵团建设工程(集团)有限责任公司、阿拉尔统众国有资产经营有限责任公司,393223600.0,,,left_only
495030,51%股权,豫新煤业,农六师国资公司、兵团投资公司、兵团研究院、兵团建工集团、统众国资,225718962.0,资产基础法,,left_only
495030,30%股权,天然物产,农六师国资公司、兵团投资公司、兵团研究院、兵团建工集团、统众国资,95700000.0,资产基础法,,left_only
490537,49%股权,章丘广电,青鸟华光,,,,left_only
490255,80%的股权,力诺光热,力诺集团,,收益法、重置成本法,,left_only
490255,20%的股权,力诺光热,力诺新材料,,收益法、重置成本法,,left_only
490255,54.35%的股权,双虎汽涂,力诺集团,,,,left_only
490255,33%的股权,双虎建涂,力诺集团,,,,left_only
490255,12.84%的股权,化学集团,力诺集团,,,,left_only
490255,涂料资产生产运作所需的房产,化学集团,力诺集团,,,,left_only
488675,50%的股权,广厦公司,新疆广汇房地产开发有限公司,,,,left_only
487734,100%的股权,鞍山公司,沿海投资,,,,left_only
487734,100%股权,红狮公司,丰华股份,160000000.0,,,left_only
487734,上海市浦东新区东方路3601号房产,丰华股份,尔泰公司,115000000.0,收益法,,left_only
487734,"61,080,154.30元债务",冠生园(集团)有限公司,尔泰公司,,,,left_only
487489,全部资产(短期投资除外)和负债,无锡庆丰股份有限公司,新宇之星、万好万家,,成本法,,left_only
487489,99%股权,万家地产,无锡庆丰股份有限公司,,成本法、市场法、收益法,,left_only
487489,100%股权,新宇之星,无锡庆丰股份有限公司,,收益法,,left_only
481617,100%股权,三门峡公司,广州豪城房产开发有限公司、广州恒发房地产开发有限公司、广州建豪房地产开发有限公司、广州城启集团有限公司、广州新意实业发展有限公司、淮南市中峰房地产投资管理有限公司、广州粤泰集团有限公司,160000000.0,,,left_only
479223,100%股权,分时传媒,何吉伦、朱贤洲、周昌文、高存平、张海涛、黄允炜、樊丽菲、曾家驹、何晓波、王琦、成都斯为美,,,,left_only
469667,100%股权,森海高新,楚江集团,157217100.0,资产基础法,,left_only
469667,100%股权,楚江合金,楚江集团,125784900.0,资产基础法,,left_only
469667,100%股权,楚江物流,楚江集团,21536200.0,资产基础法,,left_only
469667,70%股权,双源管业,楚江集团,52129300.0,资产基础法,,left_only
465415,52.24%的股权,晋西车辆,晋西集团,,,,left_only
447372,100%股权,滨海水业,入港处、经管办、渤海发展基金,,,,left_only
447372,全部资产和负债,四环药业股份有限公司,入港处,,,,left_only
446468,100%股权,沈阳焦煤,沈阳煤业(集团)有限责任公司、中国信达资产管理股份有限公司、西藏山南锦天投资合伙企业(有限合伙)、西藏山南锦瑞投资合伙企业(有限合伙)、西藏山南锦强投资合伙企业(有限合伙),6034956700.0,市场法,,left_only
445232,100%股权,汇金科技,胡伟东、邱晖、殷强、郑垚、杨翼卓、威视投资、汇金众合、威肯北美,400000000.0,收益法,,left_only
441572,100%股权,中国汽车工业进出口有限公司,国机集团,,,,left_only
438172,100%股权,山东新合源,常熟市铝箔厂、朱明,270000000.0,,,left_only
421779,100%股权,成都华融化工有限公司,新希望化工、刘畅、李巍,,重置成本法,,left_only
421779,100%股权,甘肃新川化工有限公司,新希望化工、李巍、刘畅、添惠投资、茂源实业、、王守勤,,重置成本法,,left_only
420214,6.44%的股权,天达光伏,西光集团,,,,left_only
420214,40.27%股权,天达光伏,红塔创投、云南工投,,,,left_only
420214,防务性资产和负债,西光集团,西光集团,,,,left_only
418452,90%股权,上海华讯网络系统股份有限公司,华东计算技术研究所、宋世民、张为民、郭文奇、张宏、周彬、薛雯庆、李仲、谢瀚海,,收益现值法,,left_only
417595,100%股权,煤矿,,,,,left_only
417595,100%股权,耿村煤矿,,,,,left_only
417595,100%股权,石壕煤矿,,,,,left_only
417595,100%股权,孟津公司,,,,,left_only
417595,51%股权,李沟矿业,,,,,left_only
417595,50.5%股权,义安矿业,,,,,left_only
417595,49%股权,义络煤业,,,,,left_only
417595,62.5%股权,供水供暖公司,,,,,left_only
416947,49%股权,长春融创,昂展置业、中兴鸿基、青岛永华成、建银资本、红塔创投、陈勇,,成本法,,left_only
416947,96.48%股权,淄博昂展,昂展置业、中兴鸿基、青岛永华成、建银资本、红塔创投、陈勇,,成本法,,left_only
416947,100%股权,成都融创,昂展置业、中兴鸿基、青岛永华成、建银资本、红塔创投、陈勇,,成本法,,left_only
416947,80%股权,青岛嘉年华,昂展置业、中兴鸿基、青岛永华成、建银资本、红塔创投、陈勇,,成本法,,left_only
415797,100%股权,沈阳炼焦煤气有限公司,辽宁方大集团,,收益现值法,,left_only
413696,全部资产、负债,东新电碳股份有限公司,自贡国投,,,,left_only
413696,90.91%股权,西安东花园,紫薇地产,,,,left_only
413696,3.36%股权,重庆国际实业投资股份有限公司,紫薇地产,,,,left_only
413696,100%股权,湘晖置业,湘晖股份、华鸿财信、瑞庆科技、正阳富时,,,,left_only
413696,100%股权,新西部,紫薇地产,,,,left_only
413696,100%股权,龙腾地产,紫薇地产,,,,left_only
413696,100%股权,陕西格瑞达,紫薇地产,,,,left_only
413696,100%股权,紫薇投资,紫薇地产,,,,left_only
413650,100%股权,酒钢集团榆中钢铁有限责任公司、酒泉钢铁(集团)有限责任公司,甘肃酒钢集团宏兴钢铁股份有限公司,,,,left_only
413138,100%股权,商业房地产公司,鲁商集团、鲁商有限、世贸中心、东方航华、通利商业,,,,left_only
413138,100%股权,银座地产,鲁商集团、鲁商有限、世贸中心、东方航华、通利商业,,,,left_only
413138,100%股权,银座合智,鲁商集团、鲁商有限、世贸中心、东方航华、通利商业,,,,left_only
413138,100%股权,鲁商置业,鲁商集团、鲁商有限、世贸中心、东方航华、通利商业,,,,left_only
413138,87%股权,泰安银座,鲁商集团、鲁商有限、世贸中心、东方航华、通利商业,,,,left_only
413138,85%股权,东营银座,鲁商集团、鲁商有限、世贸中心、东方航华、通利商业,,,,left_only
412537,十宗土地及七家农场的农业类相关资产(含负债),甘肃农垦,甘肃农垦,1156580600.0,,,left_only
411945,30%股权,杭州百大,绿城集团,241250000.0,资产基础法,,left_only
407940,100.00%股权,五龙黄金,中和实业,625959200.0,资产基础法,,left_only
407649,100%股权,东大泰隆公司,吕定雄、崔德成、汪秀文、赵彭喜、黎志刚、毛继红、罗黎、李宝林、邢国春、吴有威、杨青辰、王兴明、罗亚林、张金平、董剑飞、杨再明、冯立新、杨影、许文强、丁筑清、董慧、朱杰坤、孙锋、李凯周、赵建华、张素芬,330941000.0,收益法,,left_only
407208,90%股权,天业黄金,天业集团,,资产基础法,,left_only
406307,100%股权,天承公司,黄金集团,,资产基础法、收益法,,left_only
406307,东风探矿权、东风采矿权及相关的资产与负债,黄金集团,黄金集团,,资产基础法、收益法,,left_only
406307,寺庄探矿权,黄金集团,黄金集团,,资产基础法、收益法,,left_only
406307,新城探矿权,黄金集团,黄金集团,,资产基础法、收益法,,left_only
406307,70.65%股权,归来庄公司,有色集团,,资产基础法、收益法,,left_only
406307,63%股权,海南山金,有色集团,,资产基础法、收益法,,left_only
406307,70%股权,嵩县山金,有色集团,,资产基础法、收益法,,left_only
406307,100%股权,蓬莱公司,有色集团、金茂矿业、王志强,,资产基础法、收益法,,left_only
406307,100%股权,鑫源矿投,盛大公司,,资产基础法、收益法,,left_only
406307,马塘采矿权及相关资产与负债,盛大公司,盛大公司,,资产基础法、收益法,,left_only
406307,马塘二采矿权及相关资产与负债,盛大公司,盛大公司,,资产基础法、收益法,,left_only
404456,41.92%股权,上海二纺机,市北集团,,,,left_only
403017,100%股权,北京申安投资集团有限公司,北京申安联合有限公司、庄申安、上海仪电电子(集团)有限公司、上海芯联投资咨询有限公司,1590000000.0,收益法,,left_only
401835,99.94%股权,辽宁物流有限公司,深圳茂业商厦有限公司,,资产基础法,,left_only
401835,100%股权,沈阳安立置业经营有限责任公司,深圳茂业商厦有限公司,41400000.0,资产基础法,,left_only
399720,100%股权,创维数字,创维 RGB、领优投资、施驰、叶晓彬、李普、蔡城秋、张知、常宝成、薛亮、王晓晖、赫旋、张继涛、马建斌、游捷、宋勇立、贺成敏、刘兴虎、方旭阳、乔木、赵健章、杨新茹、孙刚、罗震华、王立军、甘伟才、魏伟峰、,3500470000.0,收益法,,left_only
399720,72%股权,烟台锦纶,华润纺织,386880000.0,收益法,,left_only
399720,全部资产和负债,华润锦华,创维 RGB、领优投资、施驰、叶晓彬、李普、蔡城秋、张知、常宝成、薛亮、王晓晖、赫旋、张继涛、马建斌、游捷、宋勇立、贺成敏、刘兴虎、方旭阳、乔木、赵健章、杨新茹、孙刚、罗震华、王立军、甘伟才、魏伟峰、,529000000.0,收益法,,left_only
398465,100%股权,湖北新火炬科技股份有限公司,襄阳新火炬科技有限公司、襄阳兴格润网络科技有限公司,820000000.0,收益法,,left_only
397235,100%股权,建投集团持有的宣化热电,建投集团,,,,left_only
397235,40%股权,沧东发电,建投集团,,,,left_only
397235,15%股权,三河发电,建投集团,,,,left_only
395770,钢铁生产相关的资产及配套公辅设施,重庆钢铁(集团)有限责任公司,重庆钢铁(集团)有限责任公司,16936952700.0,成本法,,left_only
395329,房屋建筑物及附属设备,中国第一汽车集团公司,中国第一汽车集团公司,,成本法,,left_only
395036,土城矿、月亮田矿、山树脚矿和金佳矿等四项采矿权、国债基金和煤炭价格调节补助基金形成的安全生产辅助性资产及54项土地使用权,盘江集团,盘江集团,,资产基础法,,left_only
395036,机电分公司、供应分公司、运销处、机关财务、财务处本部、安全技术培训中心和宣传部等下属职能部门的相关资产,盘江煤电,盘江煤电,,资产基础法,,left_only
395036,全部经营性资产,金佳矿(含洗煤厂),新井公司,796572500.0,资产基础法,,left_only
394874,100%股权,舟山中昌海运股份有限公司,三盛宏业、陈立军,444508658.36,资产基础法,,left_only
393224,集团本部钢铁主业铁前系统、碳钢轧钢系统、辅助系统的相关资产,酒钢集团,酒钢集团,6786335700.0,资产基础法,,left_only
393224,100%股权,榆中钢铁,酒钢集团,6786335700.0,资产基础法,,left_only
393055,100%股权,亿晶光电,荀建华、荀建平、姚志中、建银光电、博华投资,,,,left_only
392835,71.23%股权,锦江之星,上海锦江国际酒店(集团)股份有限公司、上海锦江饭店有限公司,,收益现值法,,left_only
392835,80%股权,旅馆投资,,,资产基础法,,left_only
392835,99%股权,达华宾馆,,,资产基础法,,left_only
392835,1%股权,达华宾馆,,,资产基础法,,left_only
392835,99%股权,酒店管理,,,收益现值法,,left_only
392835,66.67%股权,海仑宾馆,,,资产基础法,,left_only
392835,65%股权,建国宾馆,,,资产基础法,,left_only
392835,50%股权,锦江汤臣,,,资产基础法,,left_only
392835,50%股权,武汉锦江,,,资产基础法,,left_only
392835,50%股权,锦江德尔,,,资产基础法,,left_only
392835,40%股权,扬子江,,,资产基础法,,left_only
392835,15%股权,温州王朝,,,资产基础法,,left_only
392623,100%股权,上海远洋渔业,上海远洋渔业,1248392400.0,,,left_only
392623,全部资产及负债,华立科技,上海远洋渔业,156427800.0,,,left_only
391820,任楼煤矿、祁东煤矿、钱营孜煤矿及煤炭生产辅助单位(供应分公司、销售公司、机械总厂、铁路运输分公司等)的相关资产和负债,皖北煤电集团,皖北煤电集团,3067486500.0,成本法,,left_only
383558,75%股权,鸿鹰生物,李洪兵、李军民、张锦杰、李海清、张昱、高志忠、蔡先红、李志方、孙明芳、李贵骏、张国刚、张莉、张娟、熊慧、鲁丽、资光俊、洪振兰、洪家兵、洪振秀、刘文明、崔红,187500000.0,,,left_only
382988,100%股权,大宇精雕,雷万春、肖代英、向日葵朝阳、青岛金石、卫伟平、何锋、张太巍、陈武、雷万友、雷波、杜晋钧、唐水花、李智亮,980000000.0,,,left_only
382321,100%股权,兴技术股份有限公司,曾逸、众智兴、张为菊、上海联新、钱作忠、罗彤、华澳创投、深圳纳兰德,600000000.0,,,left_only
381442,100%的股权,皖维膜材,皖维集团,272126900.0,资产基础法,,left_only
381442,"549,274.46平方米土地使用权",皖维集团,皖维集团,118303100.0,成本逼近法、市场比较法,,left_only
376971,房产,辽宁时代大厦有限公司,辽宁时代大厦有限公司,104476500.0,市场法,,left_only
376971,100%股权及对该公司的应收账款,熊岳制衣,大厦公司,,成本法,,left_only
376971,51%股权及对该公司的应收账款,时代制衣,大厦公司,,成本法,,left_only
376118,100%股权,福尔达,福尔达投资、龚福根、龚斌、海达蓝源、国发智富、中金国联、赛业投资、陈斌、大和化成,1127692500.0,,,left_only
376118,49%股权,秦皇岛威卡威,秦皇岛方华,184057500.0,,,left_only
367880,100.00%股权,五龙黄金,中和实业,625959200.0,资产基础法,,left_only
367212,100%股权,商业房地产公司,鲁商集团、银座投资、世贸中心、东方航华、通利商业,,成本法,,left_only
367212,100%股权,银座地产,鲁商集团、银座投资、世贸中心、东方航华、通利商业,,成本法,,left_only
367212,100%股权,银座合智,鲁商集团、银座投资、世贸中心、东方航华、通利商业,,成本法,,left_only
367212,100%股权,鲁商置业,鲁商集团、银座投资、世贸中心、东方航华、通利商业,,成本法,,left_only
367212,87%股权,泰安银座,鲁商集团、银座投资、世贸中心、东方航华、通利商业,,成本法,,left_only
367212,85%股权,东营银座,鲁商集团、银座投资、世贸中心、东方航华、通利商业,,成本法,,left_only
367212,全部资产及负债,万杰高科,鲁商集团、银座投资、世贸中心、东方航华、通利商业,508984000.0,成本法,,left_only
366385,60%股权,鑫盛矿业,云南信力,30400000.0,成本法,,left_only
366385,应收账款和其他应收款,雄震技术,云南信力,30400000.0,,,left_only
364910,100%股权,保国铁矿,凌钢集团,,,,left_only
364470,94.87%股权,大华种业,江苏农垦,93907100.0,资产基础法,,left_only
364418,90%股权,云尚矿业公司,西宁市国新投资控股有限公司,,成本法,,left_only
364418,80%股权,云贵矿业公司,西宁国新,,成本法,,left_only
364418,80%股权,光富矿业公司,西宁国新,,成本法,,left_only
364418,48.78%股权,华阳煤业,张邻、华阳煤业,,成本法,,left_only
364408,99.53%股权,辽宁时代物业发展有限公司,大厦公司,107469000.0,,,left_only
364408,100%股权及对该公司的应收账款,熊岳制衣,大厦公司,,成本法,,left_only
364408,51%股权及对该公司的应收账款,时代制衣,大厦公司,,成本法,,left_only
362591,100%股权,广东众安康后勤集团股份有限公司,林正刚、林建新、朱华、彭杰、邓宇光、侯旭英、黄微、夏青、阳阳、孙玉香、邓文芳、李红、南海成长、道基金滨、道基晨富,720000000.0,,,left_only
360168,100.00%股权,奥瑞德,左洪波,4143464900.0,资产基础法、收益法,,left_only
359676,100%股权,北京弘高建筑装饰工程设计有限公司,李晓蕊、北京龙天陆房地产开发有限公司、北京弘高中太投资有限公司、北京弘高慧目投资有限公司,2820000000.0,收益法,,left_only
359676,"除6,000万元现金外的全部资产和全部负债",东光微电,北京弘高慧目投资有限公司、北京弘高中太投资有限公司、北京龙天陆房地产开发有限公司、李晓蕊,636400000.0,资产基础法,,left_only
359622,92%的股权,旺鑫精密,福万方实业、汇众成投资、王文清、陈有贤,236256000.0,,,left_only
358075,100%股权,巴克斯酒业,刘晓东、柳海彬、喻晓春、马晓华、温浩、张其忠、高原、谢霖、孙晓峰、万晓丽、曹磊、林丽莺、程显东、汪晓红、旌德投资、民勤投资,5563080066.0,,,left_only
357717,100%股权,宝塔陵园,福成投资,1500000000.0,,,left_only
356827,100%股权,石油工程公司,石化集团,24075495200.0,资产基础法,,left_only
356827,全部资产与负债,仪征化纤,中国石化,6491426100.0,资产基础法,,left_only
356659,100%股权,兆讯传媒,拉萨兆讯、富海银涛、周泽亮,1100000000.0,资产基础法,,left_only
356659,100%股权,翔通动漫,四川联尔、天厚地德、翔运通达,1209000000.0,资产基础法,,left_only
356659,100%股权,青雨影视,丰永投资、青辰投资、景行投资、浙文投资、沁朴投资5家法人及张宏震、张静、姜伟、孙红雷、林黎胜、李鹏、钱雁秋、詹军、周一民、郑大圣、李晓燕、付玮、罗海琼、张建新、陈彦、刘永梅、张玮、高琳、张璐、刘金,715000000.0,市场法,,left_only
355273,99%股权,中钢设备,中钢股份,3480573900.0,收益法,,left_only
355273,全部资产和负债,中钢吉炭,中钢股份,1494402900.0,资产基础法,,left_only
350864,100%股权,东蓝数码,东蓝商贸、宁波众元、宁波海宇、宁波乾元、宁波桑德兹、深创投、浙江红土、宁波海邦、宁波博润、朱豪轲、上海敏政、南昌红土、浙江海邦、澜海投资、浙江信海、上海萨洛芬、浙江浙科、姚纳新,600000000.0,收益法,,left_only
350864,100%股权,天云科技,张俊峰、郎福志、马卫东、罗运波、王国忠、石权、徐洪涛、侯曙光、李世雄、杨斌、李敬华、张慨、周天宁、任飞澜、陈卫国、陈超、陈玉敏、王勋周、王猛、高德喜、胡继文、杨英杰、于洪伟、戚永君、刘孔泉、鄂俊超、,240000000.0,,,left_only
350188,96.67%股权,珠海艾派克微电子有限公司,珠海赛纳打印科技股份有限公司,2753732238.0,,,left_only
349474,67.59%股权,兴正元购物中心,海航商业,1102942200.0,市场比较法、收益法,,left_only
349474,骡马市步行街房产,兴正元地产,兴正元地产,760000000.0,市场比较法、收益法,,left_only
347733,100%股权,北化机,蓝星集团,810604500.0,资产基础法,,left_only
347733,100%股权,哈石化,蓝星集团,860395900.0,资产基础法,,left_only
347733,工程承包和设计相关业务的资产及负债(长沙院),蓝星化工新材料股份有限公司,中蓝石化,241057800.0,收益法,,left_only
347733,工程承包和设计相关业务的资产及负债(连海院),蓝星化工新材料股份有限公司,中蓝石化,858280600.0,收益法,,left_only
347034,100%普通股股权,蓝星安迪苏营养集团有限公司,蓝星集团,12043803000.0,收益法,,left_only
346497,100%股权,吴江新民化纤有限公司,东方恒信,,,,left_only
346497,100%股权,苏州新民印染有限公司,东方恒信,,,,left_only
343231,100%的股权,世纪长龙,陈瀚海、武汉中科、常德中科、无锡中科、厦门拉风、上海锦麟、陈亮,470000000.0,收益法,,left_only
339611,100%的股权,汉中一零一,汉航集团、北京一零一、同心投资、同德投资、同力投资、同创投资、开琴琴,395890000.0,收益法,,left_only
339194,100%股权,当代商城,北京市海淀区国有资本经营管理中心,,成本法,,left_only
339194,100%股权,甘家口大厦,海淀国资中心,,成本法,,left_only
333683,100%股权,华东设计院,现代集团,,收益法,,left_only
333678,100%股权,湘潭公司,大唐集团、地电公司,,,,left_only
333678,35%股权,大唐华银张家界水电有限公司,大唐集团、地电公司、耒阳电厂,,,,left_only
333678,全部经营性资产,大唐耒阳发电厂,大唐集团、地电公司、耒阳电厂,,,,left_only
331277,63.649%股权,高阳捷迅,电信科学技术研究院、大唐高新创业投资有限公司、海南信息产业创业投资基金(有限合伙)、北京银汉创业投资有限公司、曾东卫、李伟斌、叶军、张岩、李昌锋、王世成,521533095.0,,,left_only
329729,100%股权,煤炭贸易公司,吉化集团,300000.0,,,left_only
321749,100%股权,深圳市航通智能技术股份有限公司,深圳市航通众鑫投资有限公司、天津百富源股权投资基金合伙企业(有限合伙)、深圳市华澳创业投资企业(有限合伙)、许扬、张雄峰、胡星、王彩云,208000000.0,资产基础法、收益法,,left_only
320362,100%股权,游久时代,刘亮、代琳、大连卓皓贸易有限公司,,,,left_only
320263,100%股权,游久时代,刘亮、代琳、大连卓皓,1180000000.0,,,left_only
319705,100%股权,黄埔文冲,中船集团,4536055400.0,资产基础法、收益法,,left_only
319705,相关造船资产,扬州科进,扬州科进,968000000.0,收益法,,left_only
319654,100%股权,世纪长龙影视股份有限公司,陈瀚海、武汉中科农发创业投资有限公司、无锡中科惠金创业投资企业(有限合伙)、常德中科芙蓉创业投资有限责任公司、厦门拉风股权投资管理合伙企业(有限合伙)、上海锦麟投资中心(有限合伙)、陈亮,,,,left_only
317611,100%股权,福尔达,福尔达投资、龚福根、龚斌、海达蓝源、国发智富、中金国联、赛业投资、陈斌、大和化成,1127692500.0,,,left_only
317611,49%股权,秦皇岛威卡威,秦皇岛方华,184057500.0,,,left_only
315160,55%股权,方正达,方笑求、蓝顺明,191664000.0,收益法,,left_only
313010,100%股权,海亮环材,海亮集团、正茂创投,660000000.0,,,left_only
312327,100%股权,雅润文化,祝卫东、北京嘉诚资本投资管理有限公司、深圳市高特佳精选成长投资合伙企业(有限合伙)、上海秉原旭股权投资发展中心(有限合伙)、海通开元投资有限公司、洪传樵、丰泽(福建)创业投资有限公司、苏炳章、程永芳、,570000000.0,,,left_only
310395,100%股权,临澧县凯迪绿色能源开发有限公司,阳光凯迪,,资产基础法,,left_only
310395,100%股权,宿迁市凯迪绿色能源开发有限公司,阳光凯迪,,资产基础法,,left_only
310395,100%股权,监利县凯迪绿色能源开发有限公司,阳光凯迪、华融资产,,资产基础法,,left_only
310395,100%股权,鄱阳县凯迪绿色能源开发有限公司,阳光凯迪、华融资产,,资产基础法,,left_only
